"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1265","9.3735135171217976E-1","3.4159700865021903E-3","1.0000000000000002E-1","1.2384283672015675E-1","1.0251985298232709E-1","-4.4086364650680021E-1","2.9445685527618215E+0","2.2259826834255851E+0","9.8670106212648445E+0","1.3568816844272522E+0","1.215058560962404E-2"
"1264","9.3701257019830131E-1","3.1626091926919213E-3","1.0000000000000002E-1","1.2410103921935395E-1","1.0381935438671820E-1","-4.4032138488262074E-1","2.9445285856867720E+0","2.2275736543208025E+0","9.8740628444641185E+0","1.3639560939894386E+0","1.215058560962404E-2"
"1263","9.3667359813078943E-1","2.9090802493654611E-3","1.0000000000000002E-1","1.2435559570277260E-1","1.0511624107239034E-1","-4.3977492020320774E-1","2.9444883252722467E+0","2.2291773447897936E+0","9.8811714491305320E+0","1.3711202820804573E+0","1.215058560962404E-2"
"1262","9.3633443465169652E-1","2.6553780728264293E-3","1.0000000000000002E-1","1.2460649739110216E-1","1.0641049246599218E-1","-4.3922430274114888E-1","2.9444477723910594E+0","2.2307937416308867E+0","9.8883363767456487E+0","1.3783747071769232E+0","1.215058560962404E-2"
"1261","9.3599507896280332E-1","2.4014975005096865E-3","1.0000000000000002E-1","1.2485373594483459E-1","1.0770208823812312E-1","-4.3866958286132518E-1","2.9444069279216025E+0","2.2324228314266570E+0","9.8955575678346666E+0","1.3857198177599099E+0","1.215058560962404E-2"
"1260","9.3565553032593740E-1","2.1474333919506245E-3","1.0000000000000002E-1","1.2509730346397685E-1","1.0899100830298894E-1","-4.3811081101471949E-1","2.9443657927485933E+0","2.2340646005323732E+0","9.9028349619152145E+0","1.3931560475804468E+0","1.215058560962404E-2"
"1259","9.3531578806351845E-1","1.8931806259046362E-3","1.0000000000000002E-1","1.2533719248587724E-1","1.1027723281945588E-1","-4.3754803773563111E-1","2.9443243677612672E+0","2.2357190350805221E+0","9.9101684975174091E+0","1.4006838115741218E+0","1.215058560962404E-2"
"1258","9.3497585155854368E-1","1.6387341053636143E-3","1.0000000000000002E-1","1.2557339598691863E-1","1.1156074218879808E-1","-4.3698131363268577E-1","2.9442826538561326E+0","2.2373861209570096E+0","9.9175581120783605E+0","1.4083035143856857E+0","1.215058560962404E-2"
"1257","9.3463572025516328E-1","1.3840887544954161E-3","1.0000000000000002E-1","1.2580590738012043E-1","1.1284151705593284E-1","-4.3641068938598682E-1","2.9442406519352606E+0","2.2390658438048456E+0","9.9250037419584967E+0","1.4160155423782954E+0","1.215058560962404E-2"
"1256","9.3429539365890946E-1","1.1292395201098946E-3","1.0000000000000002E-1","1.2603472051498743E-1","1.1411953830855681E-1","-4.3583621574098702E-1","2.9441983629069584E+0","2.2407581890131834E+0","9.9325053223929931E+0","1.4238202641305548E+0","1.215058560962404E-2"
"1255","9.3395487133695121E-1","8.7418137277167835E-4","1.0000000000000002E-1","1.2625982967711222E-1","1.1539478707652441E-1","-4.3525794350260794E-1","2.9441557876862907E+0","2.2424631417073333E+0","9.9400627874475020E+0","1.4317180347766019E+0","1.215058560962404E-2"
"1254","9.3361415291862693E-1","6.1890930414850776E-4","1.0000000000000002E-1","1.2648122958580235E-1","1.1666724473264622E-1","-4.3467592353211459E-1","2.9441129271935891E+0","2.2441806867512195E+0","9.9476760700290381E+0","1.4397091884566247E+0","1.215058560962404E-2"
"1253","9.3327323809546092E-1","3.6341833104798125E-4","1.0000000000000002E-1","1.2669891539511388E-1","1.1793689289092078E-1","-4.3409020673908760E-1","2.9440697823565340E+0","2.2459108087273876E+0","9.9553451017973646E+0","1.4477940442090240E+0","1.215058560962404E-2"
"1252","9.3293212662163472E-1","1.0770349375877594E-4","1.0000000000000002E-1","1.2691288269189854E-1","1.1920371340675456E-1","-4.3350084407774059E-1","2.9440263541091269E+0","2.2476534919368270E+0","9.9630698131642017E+0","1.4559728986191773E+0","1.215058560962404E-2"
"1251","9.3259081831424284E-1","-1.4824014356892666E-4","1.0000000000000002E-1","1.2712312749483168E-1","1.2046768837668659E-1","-4.3290788654151158E-1","2.9439826433918541E+0","2.2494087203909272E+0","9.9708501332575725E+0","1.4642460331028198E+0","1.215058560962404E-2"
"1250","9.3224931305362324E-1","-4.0441749270879484E-4","1.0000000000000002E-1","1.2732964625333432E-1","1.2172880013782672E-1","-4.3231138515799494E-1","2.9439386511516878E+0","2.2511764778046821E+0","9.9786859898916838E+0","1.4726137078254573E+0","1.215058560962404E-2"
"1249","9.3190761078349615E-1","-6.6083343931092661E-4","1.0000000000000002E-1","1.2753243584739529E-1","1.2298703126673352E-1","-4.3171139098267064E-1","2.9438943783429403E+0","2.2529567475844088E+0","9.9865773095124855E+0","1.4810761629110316E+0","1.215058560962404E-2"
"1248","9.3156571151149647E-1","-9.1749284600481807E-4","1.0000000000000002E-1","1.2773149358464123E-1","1.2424236458027710E-1","-4.3110795509589511E-1","2.9438498259257146E+0","2.2547495128307617E+0","9.9945240172110275E+0","1.4896336167833528E+0","1.215058560962404E-2"
"1247","9.3122361530898323E-1","-1.1744005460612296E-3","1.0000000000000002E-1","1.2792681720231810E-1","1.2549478313277432E-1","-4.3050112859391487E-1","2.9438049948688398E+0","2.2565547563131356E+0","1.0002526036610002E+1","1.4982862691563636E+0","1.215058560962404E-2"
"1246","9.3088132231187848E-1","-1.4315613500836112E-3","1.0000000000000002E-1","1.2811840486237563E-1","1.2674427021808615E-1","-4.2989096258829457E-1","2.9437598861465384E+0","2.2583724604840945E+0","1.0010583289927698E+1","1.5070342977959097E+0","1.215058560962404E-2"
"1245","9.3053883272054594E-1","-1.6889800413155101E-3","1.0000000000000002E-1","1.2830625515249922E-1","1.2799080936741761E-1","-4.2927750819802141E-1","2.9437145007405250E+0","2.2602026074591270E+0","1.0018695697888273E+1","1.5158778564432616E+0","1.215058560962404E-2"
"1244","9.3019614680001605E-1","-1.9466613745074673E-3","1.0000000000000002E-1","1.2849036708519718E-1","1.2923438434838816E-1","-4.2866081654393190E-1","2.9436688396404826E+0","2.2620451790067388E+0","1.0026863179677822E+1","1.5248170790116058E+0","1.215058560962404E-2"
"1243","9.2985326488047104E-1","-2.2046100789649232E-3","1.0000000000000002E-1","1.2867074009467785E-1","1.3047497916571635E-1","-4.2804093874580945E-1","2.9436229038424231E+0","2.2639001565520660E+0","1.0035085652960401E+1","1.5338520754062595E+0","1.215058560962404E-2"
"1242","9.2951018735728186E-1","-2.4628308554175767E-3","1.0000000000000002E-1","1.2884737403686763E-1","1.3171257805951356E-1","-4.2741792591558059E-1","2.9435766943500958E+0","2.2657675211610155E+0","1.0043363033807733E+1","1.5429829334404828E+0","1.215058560962404E-2"
"1241","9.2916691469134138E-1","-2.7213283768529029E-3","1.0000000000000002E-1","1.2902026918738360E-1","1.3294716550496907E-1","-4.2679182915313513E-1","2.9435302121743971E+0","2.2676472535373051E+0","1.0051695236686077E+1","1.5522097161134698E+0","1.215058560962404E-2"
"1240","9.2882344740908129E-1","-2.9801072859064457E-3","1.0000000000000002E-1","1.2918942624117311E-1","1.3417872621099503E-1","-4.2616269953989477E-1","2.9434834583344816E+0","2.2695393340083911E+0","1.0060082174393859E+1","1.5615324637451187E+0","1.215058560962404E-2"
"1239","9.2847978610300708E-1","-3.2391721980882145E-3","1.0000000000000002E-1","1.2935484630909727E-1","1.3540724512065666E-1","-4.2553058813606448E-1","2.9434364338561076E+0","2.2714437425293923E+0","1.0068523758079062E+1","1.5709511923883994E+0","1.215058560962404E-2"
"1238","9.2813593143160600E-1","-3.4985276978747267E-3","1.0000000000000002E-1","1.2951653091820914E-1","1.3663270740924760E-1","-4.2489554597355039E-1","2.9433891397733025E+0","2.2733604586654681E+0","1.0077019897161106E+1","1.5804658938715106E+0","1.215058560962404E-2"
"1237","9.2779188411967883E-1","-3.7581783401242908E-3","1.0000000000000002E-1","1.2967448200914886E-1","1.3785509848419669E-1","-4.2425762405210832E-1","2.9433415771275366E+0","2.2752894615904706E+0","1.0085570499324893E+1","1.5900765341656684E+0","1.215058560962404E-2"
"1236","9.2744764495853527E-1","-4.0181286492221614E-3","1.0000000000000002E-1","1.2982870193472720E-1","1.3907440398400725E-1","-4.2361687333418530E-1","2.9432937469679938E+0","2.2772307300783132E+0","1.0094175470482528E+1","1.5997830555331447E+0","1.215058560962404E-2"
"1235","9.2710321480596880E-1","-4.2783831166417824E-3","1.0000000000000002E-1","1.2997919345928757E-1","1.4029060977682076E-1","-4.2297334473896497E-1","2.9432456503524067E+0","2.2791842424909619E+0","1.0102834714720094E+1","1.6095853750620082E+0","1.215058560962404E-2"
"1234","9.2675859458681198E-1","-4.5389462049459511E-3","1.0000000000000002E-1","1.3012595975457272E-1","1.4150370196113529E-1","-4.2232708913981620E-1","2.9431972883452495E+0","2.2811499767833148E+0","1.0111548134319291E+1","1.6194833837760976E+0","1.215058560962404E-2"
"1233","9.2641378529260421E-1","-4.7998223413483147E-3","1.0000000000000002E-1","1.3026900440116249E-1","1.4271366686281345E-1","-4.2167815735636394E-1","2.9431486620202367E+0","2.2831279104803230E+0","1.0120315629656004E+1","1.6294769477759108E+0","1.215058560962404E-2"
"1232","9.2606878798217152E-1","-5.0610159224742718E-3","1.0000000000000002E-1","1.3040833138377733E-1","1.4392049103610474E-1","-4.2102660015223597E-1","2.9430997724582841E+0","2.2851180206835537E+0","1.0129137099229407E+1","1.6395659062064656E+0","1.215058560962404E-2"
