Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.41076595778928804,0.2816668952780512,0.6469372651413243,0,-0.5317150023768455,0.22774687166522933,0
0.41785554616406206,0.27789573453267885,0.6485498615729571,0,-0.532137812307048,0.22716980162471045,0
0.42493956484048645,0.27412467140476043,0.6501570427415513,0,-0.5325238471415182,0.22657576657375858,0
0.43201851838362587,0.27035370252267193,0.6517588110426861,0,-0.5328729401493376,0.2259652725401856,0
0.43909291445898607,0.2665828229128477,0.6533551724916102,0,-0.5331849280826912,0.22533882494370078,0
0.44616326350438934,0.2628120262559071,0.6549461365781482,0,-0.5334596510401166,0.22469692851336526,0
0.45323007106879526,0.2590413090598098,0.6565317144813222,0,-0.5336969521136226,0.22404008790560745,0
0.4602938382700964,0.2552706705102241,0.6581119191298263,0,-0.5338966774890072,0.22336880764299533,0
0.46735507158287165,0.2515001073360712,0.6596867673413872,0,-0.5340586767247113,0.2226835911306263,0
0.4744142757653282,0.24772961767309606,0.66125627818123,0,-0.5341828024679345,0.2219849412437044,0
0.48147194707527025,0.24395920478075403,0.6628204714157144,0,-0.5342689104026987,0.2212733609715701,0
0.48852859067691445,0.24018886783548887,0.6643793713331627,0,-0.534316859520229,0.22054935163002679,0
0.4955846999931269,0.2364186130526432,0.6659330021265581,0,-0.5343265118780725,0.21981341489294132,0
0.5026407803714161,0.23264844113408722,0.667481393076988,0,-0.5342977327332763,0.21906605030367934,0
0.5096973335977321,0.22887835563578116,0.6690245750862455,0,-0.5342303903850222,0.21830775679750988,0
0.5167548598083346,0.22510836204047144,0.6705625810657793,0,-0.5341243562177534,0.21753903246446085,0
0.5238138585907544,0.2213384672637694,0.6720954461436126,0,-0.5339795047037184,0.216760374383735,0
0.5308748279355411,0.21756868030845583,0.6736232074042304,0,-0.5337957134341316,0.21597227868999036,0
0.5379382678600181,0.21379901042489352,0.6751459046409418,0,-0.5335728630277476,0.2151752401172161,0
0.5450046824837592,0.210029466102555,0.6766635807611084,0,-0.5333108369839177,0.2143697516944094,0
0.5520745668766599,0.20626006218344461,0.6781762789311486,0,-0.5330095221604875,0.2135563061908159,0
0.5591484280142918,0.20249080878372927,0.6796840470437546,0,-0.5326688079547621,0.2127353936669704,0
0.5662267586849078,0.198721725301633,0.6811869321141623,0,-0.5322885874479195,0.2119075044280906,0
0.5733100734575008,0.19495282135880015,0.6826849879073027,0,-0.5318687555708168,0.21107312478066548,0
0.5803988750794079,0.1911841148031988,0.6841782677609753,0,-0.5314092107774144,0.21023274088909108,0
0.5874936637236987,0.1874156268753458,0.6856668265518797,0,-0.5309098547064438,0.20938683766328148,0
0.5945949481435902,0.18364737638630813,0.6871507230151358,0,-0.5303705913879139,0.20853589737105102,0
0.6017032334316912,0.1798793863277798,0.688630017149994,0,-0.5297913280525014,0.20768040103480964,0
0.6088190307921928,0.1761116787934413,0.6901047722428236,0,-0.5291719743748551,0.2068208272029418,0
0.6159428469887938,0.1723442806786242,0.691575052655743,0,-0.5285124433329031,0.20595765316147946,0
0.6230752016189941,0.16857721465241457,0.6930409273786826,0,-0.5278126496139884,0.20509135278355525,0
0.6302165994281491,0.16481051390121437,0.6945024643116244,0,-0.5270725122351196,0.2042223998271856,0
0.6373675611459874,0.16104420595059296,0.695959736593622,0,-0.5262919515343523,0.20335126413034746,0
0.6445286017250897,0.1572783242688134,0.6974128181226953,0,-0.5254708913209591,0.20247841419241722,0
